;ID_PRODUCT;EVENT_DATE;EVENT_NAME
1637;1326;27.02.2020 14:24;Выбор операции
1638;1326;27.02.2020 14:25;Печать договора
1639;1326;27.02.2020 14:30;Загрузка сотрудником скана документа в систему
1640;1326;27.02.2020 14:32;Подтверждение сотрудником загрузки скана документа
1641;1326;27.02.2020 14:32;Подтверждение сотрудником загрузки скана документа
1642;1326;27.02.2020 14:37;Выход из системы
1643;1327;27.02.2020 14:55;Вход в систему
1644;1327;27.02.2020 14:55;Выбор операции
1645;1327;27.02.2020 14:55;Печать договора
1646;1327;27.02.2020 14:57;Загрузка сотрудником скана документа в систему
1647;1327;27.02.2020 14:58;Подтверждение сотрудником загрузки скана документа
1648;1327;27.02.2020 14:58;Подтверждение сотрудником загрузки скана документа
1649;1327;27.02.2020 14:58;Выход из системы
1650;1328;27.02.2020 15:00;Вход в систему
1651;1328;27.02.2020 15:00;Выбор операции
1652;1328;27.02.2020 15:01;Печать договора
1653;1328;27.02.2020 15:04;Загрузка сотрудником скана документа в систему
1654;1328;27.02.2020 15:05;Подтверждение сотрудником загрузки скана документа
1655;1328;27.02.2020 15:05;Подтверждение сотрудником загрузки скана документа
1656;1328;27.02.2020 15:05;Выход из системы
1657;1329;27.02.2020 15:04;Вход в систему
1658;1329;27.02.2020 15:04;Выход из системы
1659;133;15.01.2020 16:31;Вход в систему
1660;133;15.01.2020 16:31;Выбор операции
1661;133;15.01.2020 16:31;Выход из системы
1662;1330;27.02.2020 15:14;Вход в систему
1663;1330;27.02.2020 15:14;Выход из системы
1664;1331;27.02.2020 15:34;Вход в систему
1665;1331;27.02.2020 15:35;Выход из системы
1666;1332;27.02.2020 15:52;Вход в систему
1667;1332;27.02.2020 15:53;Выбор операции
1668;1332;27.02.2020 15:54;Выход из системы
1669;1333;27.02.2020 16:46;Вход в систему
1670;1333;27.02.2020 16:46;Выбор операции
1671;1333;27.02.2020 16:46;Выбор операции
1672;1333;27.02.2020 16:46;Выход из системы
1673;1334;27.02.2020 16:47;Вход в систему
1674;1334;27.02.2020 16:47;Выбор операции
1675;1334;27.02.2020 16:48;Печать договора
1676;1334;27.02.2020 16:49;Загрузка сотрудником скана документа в систему
1677;1334;27.02.2020 16:49;Подтверждение сотрудником загрузки скана документа
1678;1334;27.02.2020 16:49;Подтверждение сотрудником загрузки скана документа
1679;1334;27.02.2020 16:50;Выход из системы
1680;1335;28.02.2020 8:57;Вход в систему
1681;1335;28.02.2020 8:57;Выбор операции
1682;1335;28.02.2020 8:58;Печать договора
1683;1335;28.02.2020 9:01;Загрузка сотрудником скана документа в систему
1684;1335;28.02.2020 9:03;Загрузка сотрудником скана документа в систему
1685;1335;28.02.2020 9:03;Отмена операции
1686;1335;28.02.2020 9:03;Выход из системы
1687;1336;28.02.2020 9:24;Вход в систему
1688;1336;28.02.2020 9:25;Выход из системы
1689;1337;28.02.2020 9:50;Вход в систему
1690;1337;28.02.2020 9:50;Выбор операции
1691;1337;28.02.2020 9:51;Печать договора
1692;1337;28.02.2020 9:53;Загрузка сотрудником скана документа в систему
1693;1337;28.02.2020 9:54;Подтверждение сотрудником загрузки скана документа
1694;1337;28.02.2020 9:54;Подтверждение сотрудником загрузки скана документа
1695;1337;28.02.2020 9:54;Выход из системы
1696;1338;28.02.2020 9:56;Вход в систему
1697;1338;28.02.2020 9:56;Выход из системы
1698;1339;28.02.2020 10:00;Вход в систему
1699;1339;28.02.2020 10:00;Выход из системы
1700;1340;28.02.2020 10:00;Вход в систему
1701;1340;28.02.2020 10:01;Выбор операции
1702;1340;28.02.2020 10:02;Отмена операции
1703;1340;28.02.2020 10:02;Выход из системы
1704;1341;28.02.2020 10:49;Вход в систему
1705;1341;28.02.2020 10:49;Выбор операции
1706;1341;28.02.2020 10:50;Печать договора
1707;1341;28.02.2020 10:51;Загрузка сотрудником скана документа в систему
1708;1341;28.02.2020 10:52;Подтверждение сотрудником загрузки скана документа
1709;1341;28.02.2020 10:52;Подтверждение сотрудником загрузки скана документа
1710;1341;28.02.2020 10:53;Выход из системы
1711;1342;28.02.2020 10:49;Вход в систему
1712;1342;28.02.2020 10:49;Выбор операции
1713;1342;28.02.2020 10:50;Печать договора
1714;1342;28.02.2020 10:53;Загрузка сотрудником скана документа в систему
1715;1342;28.02.2020 10:54;Подтверждение сотрудником загрузки скана документа
1716;1342;28.02.2020 10:54;Подтверждение сотрудником загрузки скана документа
1717;1342;28.02.2020 10:55;Выход из системы
1718;1343;28.02.2020 11:33;Вход в систему
1719;1343;28.02.2020 11:33;Выбор операции
1720;1343;28.02.2020 11:34;Отмена операции
1721;1343;28.02.2020 11:34;Выбор операции
1722;1343;28.02.2020 11:35;Печать договора
1723;1343;28.02.2020 11:37;Загрузка сотрудником скана документа в систему
1724;1343;28.02.2020 11:38;Подтверждение сотрудником загрузки скана документа
1725;1343;28.02.2020 11:38;Подтверждение сотрудником загрузки скана документа
1726;1343;28.02.2020 11:38;Выход из системы
1727;1344;28.02.2020 11:35;Вход в систему
1728;1344;28.02.2020 11:35;Выбор операции
1729;1344;28.02.2020 11:35;Печать договора
1730;1344;28.02.2020 11:38;Загрузка сотрудником скана документа в систему
1731;1344;28.02.2020 11:39;Подтверждение сотрудником загрузки скана документа
1732;1344;28.02.2020 11:39;Подтверждение сотрудником загрузки скана документа
1733;1344;28.02.2020 11:40;Выход из системы
1734;1345;28.02.2020 11:37;Вход в систему
1735;1345;28.02.2020 11:37;Выбор операции
1736;1345;28.02.2020 11:38;Печать договора
1737;1345;28.02.2020 11:42;Загрузка сотрудником скана документа в систему
1738;1345;28.02.2020 11:48;Отмена операции
1739;1345;28.02.2020 11:48;Выход из системы
1740;1346;28.02.2020 11:49;Вход в систему
1741;1346;28.02.2020 11:49;Выбор операции
1742;1346;28.02.2020 11:50;Печать договора
1743;1346;28.02.2020 11:55;Загрузка сотрудником скана документа в систему
1744;1346;28.02.2020 11:55;Отмена операции
1745;1346;28.02.2020 11:56;Выход из системы
1746;1347;28.02.2020 11:51;Вход в систему
1747;1347;28.02.2020 11:51;Выбор операции
1748;1347;28.02.2020 11:52;Выход из системы
1749;1348;28.02.2020 11:54;Вход в систему
1750;1348;28.02.2020 11:54;Выбор операции
1751;1348;28.02.2020 11:59;Выход из системы
1752;1349;28.02.2020 13:10;Вход в систему
1753;1349;28.02.2020 13:10;Выбор операции
1754;1349;28.02.2020 13:10;Печать договора
1755;1349;28.02.2020 13:15;Загрузка сотрудником скана документа в систему
1756;1349;28.02.2020 13:16;Подтверждение сотрудником загрузки скана документа
1757;1349;28.02.2020 13:16;Подтверждение сотрудником загрузки скана документа
1758;1349;28.02.2020 13:16;Выход из системы
1759;135;15.01.2020 16:49;Вход в систему
1760;1350;28.02.2020 14:24;Вход в систему
1761;1350;28.02.2020 14:24;Выбор операции
1762;1350;28.02.2020 14:26;Печать договора
1763;1350;28.02.2020 14:28;Загрузка сотрудником скана документа в систему
1764;1350;28.02.2020 14:33;Загрузка сотрудником скана документа в систему
1765;1350;28.02.2020 14:42;Отмена операции
1766;1350;28.02.2020 14:42;Выход из системы
1767;1352;28.02.2020 14:43;Вход в систему
1768;1352;28.02.2020 14:43;Выбор операции
1769;1352;28.02.2020 14:44;Печать договора
1770;1352;28.02.2020 14:46;Загрузка сотрудником скана документа в систему
1771;1352;28.02.2020 14:47;Подтверждение сотрудником загрузки скана документа
1772;1352;28.02.2020 14:47;Подтверждение сотрудником загрузки скана документа
1773;1352;28.02.2020 14:47;Выход из системы
1774;1353;28.02.2020 14:47;Вход в систему
1775;1353;28.02.2020 14:47;Выбор операции
1776;1353;28.02.2020 14:49;Печать договора
1777;1353;28.02.2020 14:51;Загрузка сотрудником скана документа в систему
1778;1353;28.02.2020 14:52;Подтверждение сотрудником загрузки скана документа
1779;1353;28.02.2020 14:52;Подтверждение сотрудником загрузки скана документа
1780;1353;28.02.2020 14:52;Выбор операции
1781;1353;28.02.2020 14:52;Выход из системы
1782;1354;28.02.2020 14:47;Вход в систему
1783;1354;28.02.2020 14:47;Выход из системы
1784;1354;28.02.2020 14:49;Печать договора
1785;1354;28.02.2020 14:51;Загрузка сотрудником скана документа в систему
1786;1354;28.02.2020 14:52;Подтверждение сотрудником загрузки скана документа
1787;1354;28.02.2020 14:52;Подтверждение сотрудником загрузки скана документа
1788;1354;28.02.2020 14:53;Выход из системы
1789;1355;28.02.2020 14:48;Вход в систему
1790;1355;28.02.2020 14:48;Выбор операции
1791;1355;29.02.2020 8:10;Вход в систему
1792;1355;29.02.2020 8:11;Выбор операции
1793;1355;29.02.2020 8:12;Выход из системы
1794;1356;29.02.2020 8:59;Вход в систему
1795;1356;29.02.2020 9:00;Выход из системы
1796;1357;29.02.2020 9:25;Вход в систему
1797;1357;29.02.2020 9:27;Выбор операции
1798;1357;29.02.2020 9:29;Выход из системы
1799;136;15.01.2020 16:52;Вход в систему
1800;136;15.01.2020 16:52;Выход из системы
1801;1360;02.03.2020 9:59;Вход в систему
1802;1360;02.03.2020 10:00;Выбор операции
1803;1360;02.03.2020 10:01;Печать договора
1804;1360;02.03.2020 10:03;Загрузка сотрудником скана документа в систему
1805;1360;02.03.2020 10:04;Подтверждение сотрудником загрузки скана документа
1806;1360;02.03.2020 10:04;Подтверждение сотрудником загрузки скана документа
1807;1360;02.03.2020 10:05;Выход из системы
1808;1361;02.03.2020 10:31;Вход в систему
1809;1361;02.03.2020 10:32;Выбор операции
1810;1362;02.03.2020 10:36;Вход в систему
1811;1362;02.03.2020 10:36;Выбор операции
1812;1362;02.03.2020 10:37;Печать договора
1813;1362;02.03.2020 10:40;Загрузка сотрудником скана документа в систему
1814;1362;02.03.2020 10:40;Подтверждение сотрудником загрузки скана документа
1815;1362;02.03.2020 10:40;Подтверждение сотрудником загрузки скана документа
1816;1362;02.03.2020 10:41;Выбор операции
1817;1362;02.03.2020 10:41;Печать договора
1818;1362;02.03.2020 10:44;Загрузка сотрудником скана документа в систему
1819;1362;02.03.2020 10:45;Подтверждение сотрудником загрузки скана документа
1820;1362;02.03.2020 10:45;Подтверждение сотрудником загрузки скана документа
1821;1362;02.03.2020 10:45;Выход из системы
1822;1363;02.03.2020 12:29;Вход в систему
1823;1363;02.03.2020 12:29;Выбор операции
1824;1363;02.03.2020 12:30;Печать договора
1825;1363;02.03.2020 12:33;Загрузка сотрудником скана документа в систему
1826;1363;02.03.2020 12:34;Подтверждение сотрудником загрузки скана документа
1827;1363;02.03.2020 12:34;Подтверждение сотрудником загрузки скана документа
1828;1363;02.03.2020 12:35;Выход из системы
1829;1364;02.03.2020 12:40;Вход в систему
1830;1364;02.03.2020 12:40;Выбор операции
1831;1364;02.03.2020 12:41;Отмена операции
1832;1364;02.03.2020 12:41;Выход из системы
1833;1365;02.03.2020 12:52;Вход в систему
1834;1365;02.03.2020 12:52;Выбор операции
1835;1365;02.03.2020 12:54;Выход из системы
1836;1366;02.03.2020 13:47;Вход в систему
1837;1366;02.03.2020 13:48;Выбор операции
1838;1366;02.03.2020 13:49;Печать договора
1839;1366;02.03.2020 13:51;Загрузка сотрудником скана документа в систему
1840;1366;02.03.2020 13:52;Подтверждение сотрудником загрузки скана документа
1841;1366;02.03.2020 13:52;Подтверждение сотрудником загрузки скана документа
1842;1366;02.03.2020 13:53;Выход из системы
1843;1368;03.03.2020 8:02;Вход в систему
1844;1368;03.03.2020 8:03;Выход из системы
1845;1369;03.03.2020 8:21;Вход в систему
1846;1369;03.03.2020 8:21;Выбор операции
1847;1369;03.03.2020 8:22;Печать договора
1848;1369;03.03.2020 8:24;Загрузка сотрудником скана документа в систему
1849;1369;03.03.2020 8:25;Подтверждение сотрудником загрузки скана документа
1850;1369;03.03.2020 8:25;Подтверждение сотрудником загрузки скана документа
1851;1369;03.03.2020 8:26;Выбор операции
1852;1369;03.03.2020 8:26;Выход из системы
1853;137;15.01.2020 16:53;Вход в систему
1854;137;15.01.2020 16:54;Выбор операции
1855;137;15.01.2020 16:57;Печать договора
1856;137;15.01.2020 16:58;Печать договора
1857;137;15.01.2020 17:01;Загрузка сотрудником скана документа в систему
1858;137;15.01.2020 17:02;Подтверждение сотрудником загрузки скана документа
1859;137;15.01.2020 17:02;Подтверждение сотрудником загрузки скана документа
1860;137;15.01.2020 17:02;Подтверждение сотрудником загрузки скана документа
1861;137;15.01.2020 17:02;Подтверждение сотрудником загрузки скана документа
1862;1370;03.03.2020 9:36;Вход в систему
1863;1370;03.03.2020 9:37;Выбор операции
1864;1370;03.03.2020 9:38;Отмена операции
1865;1370;03.03.2020 9:38;Выход из системы
1866;1371;03.03.2020 12:34;Вход в систему
1867;1371;03.03.2020 12:34;Выбор операции
1868;1371;03.03.2020 12:35;Выход из системы
1869;1372;03.03.2020 12:50;Вход в систему
1870;1372;03.03.2020 12:52;Выбор операции
1871;1372;03.03.2020 12:54;Печать договора
1872;1372;03.03.2020 13:00;Печать договора
1873;1372;03.03.2020 13:06;Загрузка сотрудником скана документа в систему
1874;1372;03.03.2020 13:07;Подтверждение сотрудником загрузки скана документа
1875;1372;03.03.2020 13:07;Подтверждение сотрудником загрузки скана документа
1876;1372;03.03.2020 13:09;Выход из системы
1877;1373;03.03.2020 13:04;Вход в систему
1878;1373;03.03.2020 13:04;Выбор операции
1879;1373;03.03.2020 13:06;Печать договора
1880;1373;03.03.2020 13:14;Загрузка сотрудником скана документа в систему
1881;1373;03.03.2020 13:15;Подтверждение сотрудником загрузки скана документа
1882;1373;03.03.2020 13:15;Подтверждение сотрудником загрузки скана документа
1883;1373;03.03.2020 13:15;Выход из системы
1884;1374;03.03.2020 13:13;Вход в систему
1885;1374;03.03.2020 13:13;Выбор операции
1886;1374;03.03.2020 13:14;Печать договора
1887;1374;03.03.2020 13:15;Загрузка сотрудником скана документа в систему
1888;1374;03.03.2020 13:16;Подтверждение сотрудником загрузки скана документа
1889;1374;03.03.2020 13:16;Подтверждение сотрудником загрузки скана документа
1890;1374;03.03.2020 13:16;Выход из системы
1891;1375;03.03.2020 13:34;Вход в систему
1892;1375;03.03.2020 13:34;Выбор операции
1893;1375;03.03.2020 13:36;Выход из системы
1894;1376;03.03.2020 13:35;Вход в систему
1895;1376;03.03.2020 13:35;Выбор операции
1896;1376;03.03.2020 13:36;Отмена операции
1897;1376;03.03.2020 13:36;Выбор операции
1898;1376;03.03.2020 13:37;Выход из системы
1899;1377;03.03.2020 13:54;Вход в систему
1900;1377;03.03.2020 13:54;Выбор операции
1901;1378;03.03.2020 13:56;Вход в систему
1902;1378;03.03.2020 13:56;Выбор операции
1903;1378;03.03.2020 13:57;Печать договора
1904;1378;03.03.2020 13:58;Загрузка сотрудником скана документа в систему
1905;1378;03.03.2020 14:01;Подтверждение сотрудником загрузки скана документа
1906;1378;03.03.2020 14:01;Подтверждение сотрудником загрузки скана документа
1907;1378;03.03.2020 14:01;Выход из системы
1908;1379;03.03.2020 14:02;Вход в систему
1909;1379;03.03.2020 14:03;Выбор операции
1910;1379;03.03.2020 14:04;Выбор операции
1911;1379;03.03.2020 14:04;Выход из системы
1912;138;15.01.2020 17:16;Вход в систему
1913;1380;03.03.2020 14:13;Вход в систему
1914;1380;03.03.2020 14:13;Выбор операции
1915;1380;03.03.2020 14:15;Печать договора
1916;1380;03.03.2020 14:18;Загрузка сотрудником скана документа в систему
1917;1380;03.03.2020 14:19;Подтверждение сотрудником загрузки скана документа
1918;1380;03.03.2020 14:19;Подтверждение сотрудником загрузки скана документа
1919;1380;03.03.2020 14:19;Выход из системы
1920;1381;03.03.2020 14:57;Вход в систему
1921;1381;03.03.2020 14:57;Выбор операции
1922;1381;03.03.2020 14:58;Печать договора
1923;1381;03.03.2020 15:02;Загрузка сотрудником скана документа в систему
1924;1381;03.03.2020 15:03;Подтверждение сотрудником загрузки скана документа
1925;1381;03.03.2020 15:03;Подтверждение сотрудником загрузки скана документа
1926;1381;03.03.2020 15:04;Выход из системы
1927;1382;03.03.2020 15:20;Вход в систему
1928;1382;03.03.2020 15:20;Выбор операции
1929;1382;03.03.2020 15:21;Печать договора
1930;1382;03.03.2020 15:23;Отмена операции
1931;1382;03.03.2020 15:23;Выход из системы
1932;1383;03.03.2020 15:34;Вход в систему
1933;1383;03.03.2020 15:34;Выбор операции
1934;1383;03.03.2020 15:35;Печать договора
1935;1383;03.03.2020 15:37;Загрузка сотрудником скана документа в систему
1936;1383;03.03.2020 15:38;Подтверждение сотрудником загрузки скана документа
1937;1383;03.03.2020 15:38;Подтверждение сотрудником загрузки скана документа
1938;1383;03.03.2020 15:38;Выход из системы
1939;1384;04.03.2020 11:09;Вход в систему
1940;1384;04.03.2020 11:09;Выбор операции
1941;1384;04.03.2020 11:09;Печать договора
1942;1384;04.03.2020 11:11;Загрузка сотрудником скана документа в систему
1943;1384;04.03.2020 11:12;Подтверждение сотрудником загрузки скана документа
1944;1384;04.03.2020 11:12;Подтверждение сотрудником загрузки скана документа
1945;1384;04.03.2020 11:12;Выход из системы
1946;1385;04.03.2020 11:11;Вход в систему
1947;1385;04.03.2020 11:11;Выход из системы
1948;1386;04.03.2020 11:30;Вход в систему
1949;1386;04.03.2020 11:30;Выход из системы
1950;1387;04.03.2020 11:39;Вход в систему
1951;1387;04.03.2020 11:40;Выбор операции
1952;1387;04.03.2020 11:41;Отмена операции
1953;1387;04.03.2020 11:41;Выход из системы
1954;1389;04.03.2020 12:44;Вход в систему
1955;1389;04.03.2020 12:44;Выбор операции
1956;1389;04.03.2020 12:47;Печать договора
1957;1389;04.03.2020 12:52;Загрузка сотрудником скана документа в систему
1958;1389;04.03.2020 12:54;Подтверждение сотрудником загрузки скана документа
1959;1389;04.03.2020 12:54;Подтверждение сотрудником загрузки скана документа
1960;1389;04.03.2020 12:55;Выход из системы
1961;139;15.01.2020 17:17;Вход в систему
1962;1391;04.03.2020 14:03;Вход в систему
1963;1391;04.03.2020 14:03;Выбор операции
1964;1391;04.03.2020 14:04;Печать договора
1965;1391;04.03.2020 14:07;Загрузка сотрудником скана документа в систему
1966;1391;04.03.2020 14:08;Подтверждение сотрудником загрузки скана документа
1967;1391;04.03.2020 14:08;Подтверждение сотрудником загрузки скана документа
1968;1391;04.03.2020 14:08;Выход из системы
1969;1392;04.03.2020 14:15;Вход в систему
1970;1392;04.03.2020 14:16;Выбор операции
1971;1392;04.03.2020 14:17;Печать договора
1972;1392;04.03.2020 14:35;Загрузка сотрудником скана документа в систему
1973;1392;04.03.2020 14:36;Подтверждение сотрудником загрузки скана документа
1974;1392;04.03.2020 14:36;Подтверждение сотрудником загрузки скана документа
1975;1392;04.03.2020 14:38;Выход из системы
1976;1393;04.03.2020 14:41;Вход в систему
1977;1393;04.03.2020 14:41;Выход из системы
1978;1394;04.03.2020 15:14;Вход в систему
1979;1394;04.03.2020 15:14;Выбор операции
1980;1394;04.03.2020 15:14;Печать договора
1981;1394;04.03.2020 15:16;Загрузка сотрудником скана документа в систему
1982;1394;04.03.2020 15:17;Подтверждение сотрудником загрузки скана документа
1983;1394;04.03.2020 15:17;Подтверждение сотрудником загрузки скана документа
1984;1394;04.03.2020 15:17;Выход из системы
1985;1395;04.03.2020 15:27;Вход в систему
1986;1395;04.03.2020 15:27;Выбор операции
1987;1395;04.03.2020 15:29;Выход из системы
1988;1395;04.03.2020 15:41;Выход из системы
1989;1396;04.03.2020 15:37;Вход в систему
1990;1397;04.03.2020 15:38;Вход в систему
1991;1397;04.03.2020 15:39;Выбор операции
1992;1398;04.03.2020 15:46;Вход в систему
1993;1398;04.03.2020 15:46;Выбор операции
1994;1398;04.03.2020 15:47;Печать договора
1995;1398;04.03.2020 15:49;Загрузка сотрудником скана документа в систему
1996;1398;04.03.2020 15:50;Подтверждение сотрудником загрузки скана документа
1997;1398;04.03.2020 15:50;Подтверждение сотрудником загрузки скана документа
1998;1398;04.03.2020 15:51;Выход из системы
1999;1399;04.03.2020 15:53;Вход в систему
2000;1399;04.03.2020 15:53;Выбор операции
2001;1399;04.03.2020 15:54;Печать договора
2002;1399;04.03.2020 15:56;Загрузка сотрудником скана документа в систему
2003;1399;04.03.2020 15:58;Подтверждение сотрудником загрузки скана документа
2004;1399;04.03.2020 15:58;Подтверждение сотрудником загрузки скана документа
2005;1399;04.03.2020 15:58;Выход из системы
2006;14;09.01.2020 12:41;Вход в систему
2007;14;09.01.2020 12:41;Выбор операции
2008;14;09.01.2020 12:44;Отмена операции
2009;14;09.01.2020 12:44;Выход из системы
2010;140;16.01.2020 8:35;Вход в систему
2011;140;16.01.2020 8:35;Выбор операции
2012;1400;04.03.2020 15:59;Вход в систему
2013;1400;04.03.2020 15:59;Выбор операции
2014;1400;04.03.2020 16:11;Печать договора
2015;1400;04.03.2020 16:13;Загрузка сотрудником скана документа в систему
2016;1400;04.03.2020 16:15;Подтверждение сотрудником загрузки скана документа
2017;1400;04.03.2020 16:15;Подтверждение сотрудником загрузки скана документа
2018;1400;04.03.2020 16:16;Выход из системы
2019;1401;04.03.2020 16:53;Вход в систему
2020;1401;04.03.2020 16:54;Выход из системы
2021;1402;05.03.2020 10:07;Вход в систему
2022;1402;05.03.2020 10:07;Выбор операции
2023;1402;05.03.2020 10:08;Печать договора
2024;1402;05.03.2020 10:11;Загрузка сотрудником скана документа в систему
2025;1402;05.03.2020 10:12;Подтверждение сотрудником загрузки скана документа
2026;1402;05.03.2020 10:12;Подтверждение сотрудником загрузки скана документа
2027;1402;05.03.2020 10:12;Выход из системы
2028;1403;05.03.2020 10:19;Вход в систему
2029;1403;05.03.2020 10:19;Выбор операции
2030;1403;05.03.2020 10:21;Выход из системы
2031;1404;05.03.2020 10:28;Вход в систему
2032;1404;05.03.2020 10:28;Выбор операции
2033;1404;05.03.2020 10:29;Отмена операции
2034;1404;05.03.2020 10:29;Выход из системы
2035;1405;05.03.2020 10:41;Вход в систему
2036;1405;05.03.2020 10:41;Выбор операции
2037;1405;05.03.2020 10:41;Выбор операции
2038;1405;05.03.2020 10:42;Печать договора
2039;1405;05.03.2020 10:43;Печать договора
2040;1405;05.03.2020 10:45;Загрузка сотрудником скана документа в систему
2041;1405;05.03.2020 10:46;Подтверждение сотрудником загрузки скана документа
2042;1405;05.03.2020 10:46;Подтверждение сотрудником загрузки скана документа
2043;1405;05.03.2020 10:47;Выбор операции
2044;1405;05.03.2020 10:47;Выход из системы
2045;1406;05.03.2020 10:58;Вход в систему
2046;1406;05.03.2020 10:58;Выбор операции
2047;1406;05.03.2020 10:58;Печать договора
2048;1406;05.03.2020 11:01;Загрузка сотрудником скана документа в систему
2049;1406;05.03.2020 11:02;Подтверждение сотрудником загрузки скана документа
2050;1406;05.03.2020 11:02;Подтверждение сотрудником загрузки скана документа
2051;1406;05.03.2020 11:02;Выход из системы
2052;1407;05.03.2020 11:22;Вход в систему
2053;1407;05.03.2020 11:22;Выбор операции
2054;1407;05.03.2020 11:23;Печать договора
2055;1407;05.03.2020 11:26;Загрузка сотрудником скана документа в систему
2056;1407;05.03.2020 11:27;Подтверждение сотрудником загрузки скана документа
2057;1407;05.03.2020 11:27;Подтверждение сотрудником загрузки скана документа
2058;1407;05.03.2020 11:27;Выбор операции
2059;1407;05.03.2020 11:27;Выход из системы
2060;1407;05.03.2020 11:27;Выход из системы
2061;1408;05.03.2020 12:02;Вход в систему
2062;1408;05.03.2020 12:03;Выбор операции
2063;1408;05.03.2020 12:04;Выход из системы
2064;1409;05.03.2020 12:49;Вход в систему
2065;1409;05.03.2020 12:51;Выбор операции
2066;1409;05.03.2020 12:52;Печать договора
2067;1409;05.03.2020 13:00;Загрузка сотрудником скана документа в систему
2068;1409;05.03.2020 13:01;Подтверждение сотрудником загрузки скана документа
2069;1409;05.03.2020 13:01;Подтверждение сотрудником загрузки скана документа
2070;1409;05.03.2020 13:01;Выход из системы
2071;141;16.01.2020 8:40;Вход в систему
2072;141;16.01.2020 8:40;Выбор операции
2073;141;16.01.2020 8:41;Печать договора
2074;141;16.01.2020 8:49;Загрузка сотрудником скана документа в систему
2075;141;16.01.2020 8:51;Подтверждение сотрудником загрузки скана документа
2076;141;16.01.2020 8:51;Подтверждение сотрудником загрузки скана документа
2077;141;16.01.2020 8:51;Выход из системы
2078;1410;05.03.2020 12:56;Вход в систему
2079;1410;05.03.2020 12:56;Выбор операции
2080;1410;05.03.2020 12:56;Отмена операции
2081;1410;05.03.2020 12:57;Выбор операции
2082;1410;05.03.2020 12:58;Отмена операции
2083;1410;05.03.2020 12:58;Выход из системы
2084;1411;05.03.2020 13:12;Вход в систему
2085;1411;05.03.2020 13:12;Выбор операции
2086;1411;05.03.2020 13:13;Печать договора
2087;1411;05.03.2020 13:15;Загрузка сотрудником скана документа в систему
2088;1411;05.03.2020 13:16;Подтверждение сотрудником загрузки скана документа
2089;1411;05.03.2020 13:16;Подтверждение сотрудником загрузки скана документа
2090;1411;05.03.2020 13:17;Выбор операции
2091;1411;05.03.2020 13:17;Выход из системы
2092;1412;05.03.2020 13:18;Вход в систему
2093;1412;05.03.2020 13:18;Выбор операции
2094;1412;05.03.2020 13:18;Печать договора
2095;1412;05.03.2020 13:20;Загрузка сотрудником скана документа в систему
2096;1412;05.03.2020 13:21;Подтверждение сотрудником загрузки скана документа
2097;1412;05.03.2020 13:21;Подтверждение сотрудником загрузки скана документа
2098;1412;05.03.2020 13:21;Выход из системы
2099;1414;05.03.2020 14:21;Вход в систему
2100;1414;05.03.2020 14:21;Выбор операции
2101;1414;05.03.2020 14:22;Печать договора
2102;1414;05.03.2020 14:24;Загрузка сотрудником скана документа в систему
2103;1414;05.03.2020 14:25;Подтверждение сотрудником загрузки скана документа
2104;1414;05.03.2020 14:25;Подтверждение сотрудником загрузки скана документа
2105;1414;05.03.2020 14:25;Выход из системы
2106;1415;05.03.2020 14:32;Вход в систему
2107;1415;05.03.2020 14:32;Выбор операции
2108;1415;05.03.2020 14:33;Печать договора
2109;1415;05.03.2020 14:36;Загрузка сотрудником скана документа в систему
2110;1415;05.03.2020 14:38;Подтверждение сотрудником загрузки скана документа
2111;1415;05.03.2020 14:38;Подтверждение сотрудником загрузки скана документа
2112;1415;05.03.2020 14:38;Выход из системы
2113;1416;05.03.2020 15:04;Вход в систему
2114;1416;05.03.2020 15:04;Выбор операции
2115;1416;05.03.2020 15:05;Печать договора
2116;1416;05.03.2020 15:07;Загрузка сотрудником скана документа в систему
2117;1416;05.03.2020 15:10;Подтверждение сотрудником загрузки скана документа
2118;1416;05.03.2020 15:10;Подтверждение сотрудником загрузки скана документа
2119;1416;05.03.2020 15:10;Подтверждение сотрудником загрузки скана документа
2120;1416;05.03.2020 15:10;Подтверждение сотрудником загрузки скана документа
2121;1417;05.03.2020 15:11;Вход в систему
2122;1417;05.03.2020 15:11;Выбор операции
2123;1417;05.03.2020 15:11;Отмена операции
2124;1417;05.03.2020 15:11;Выбор операции
2125;1417;05.03.2020 15:12;Отмена операции
2126;1417;05.03.2020 15:12;Выход из системы
2127;1417;05.03.2020 15:12;Выход из системы
2128;1418;05.03.2020 15:16;Вход в систему
2129;1418;05.03.2020 15:16;Выбор операции
2130;1418;05.03.2020 15:17;Выход из системы
2131;1419;06.03.2020 9:58;Вход в систему
2132;1419;06.03.2020 9:58;Выбор операции
2133;1419;06.03.2020 9:59;Печать договора
2134;1419;06.03.2020 10:01;Загрузка сотрудником скана документа в систему
2135;1419;06.03.2020 10:02;Подтверждение сотрудником загрузки скана документа
2136;1419;06.03.2020 10:02;Подтверждение сотрудником загрузки скана документа
2137;1419;06.03.2020 10:02;Выход из системы
2138;142;16.01.2020 8:43;Вход в систему
2139;142;16.01.2020 8:44;Выбор операции
2140;142;16.01.2020 8:44;Печать договора
2141;142;16.01.2020 8:48;Загрузка сотрудником скана документа в систему
2142;142;16.01.2020 8:49;Подтверждение сотрудником загрузки скана документа
2143;142;16.01.2020 8:49;Подтверждение сотрудником загрузки скана документа
